Symbol,Exchange,Currency,Trades Found,Take Profit,Profit,StopLoss,Loss,Wins,%
ESC,SMART,GBP,0,0,0,0,0,0,0
CTO,SMART,GBP,0,0,0,0,0,0,0
TM17,SMART,GBP,0,0,0,0,0,0,0
0R8Q,SMART,GBP,0,0,0,0,0,0,0
FLTR,SMART,GBP,0,0,0,0,0,0,0
SPA,SMART,GBP,0,0,0,0,0,0,0
TRCS,SMART,GBP,0,0,0,0,0,0,0
0A4X,SMART,GBP,0,0,0,0,0,0,0
0KFX,SMART,GBP,0,0,0,0,0,0,0
0GTR,SMART,GBP,0,0,0,0,0,0,0
IMM,SMART,GBP,0,0,0,0,0,0,0
0E4K,SMART,GBP,0,0,0,0,0,0,0
0QXP,SMART,GBP,0,0,0,0,0,0,0
0FB0,SMART,GBP,0,0,0,0,0,0,0
0J2R,SMART,GBP,0,0,0,0,0,0,0
0HG8,SMART,GBP,0,0,0,0,0,0,0
ORCP,SMART,GBP,0,0,0,0,0,0,0
RAT,SMART,GBP,0,0,0,0,0,0,0
0R7R,SMART,GBP,0,0,0,0,0,0,0
0A46,SMART,GBP,0,0,0,0,0,0,0
KRPZ,SMART,GBP,0,0,0,0,0,0,0
GHT,SMART,GBP,0,0,0,0,0,0,0
0MHZ,SMART,GBP,0,0,0,0,0,0,0
0MGH,SMART,GBP,0,0,0,0,0,0,0
LDSG,SMART,GBP,0,0,0,0,0,0,0
CAR,SMART,GBP,0,0,0,0,0,0,0
0RNH,SMART,GBP,0,0,0,0,0,0,0
DCC,SMART,GBP,0,0,0,0,0,0,0
DSCV,SMART,GBP,0,0,0,0,0,0,0
KITW,SMART,GBP,0,0,0,0,0,0,0
0A2X,SMART,GBP,0,0,0,0,0,0,0
IMMO,SMART,GBP,0,0,0,0,0,0,0
TOT,SMART,GBP,0,0,0,0,0,0,0
0FIN,SMART,GBP,0,0,0,0,0,0,0
0IXZ,SMART,GBP,0,0,0,0,0,0,0
0QV5,SMART,GBP,0,0,0,0,0,0,0
0R1J,SMART,GBP,0,0,0,0,0,0,0
CAMB,SMART,GBP,0,0,0,0,0,0,0
KMR,SMART,GBP,0,0,0,0,0,0,0
TAN,SMART,GBP,0,0,0,0,0,0,0
ZYT,SMART,GBP,0,0,0,0,0,0,0
0QNM,SMART,GBP,0,0,0,0,0,0,0
0MHR,SMART,GBP,0,0,0,0,0,0,0
CMH,SMART,GBP,0,0,0,0,0,0,0
0QP2,SMART,GBP,0,0,0,0,0,0,0
0IT3,SMART,GBP,0,0,0,0,0,0,0
GAMA,SMART,GBP,0,0,0,0,0,0,0
PMG,SMART,GBP,0,0,0,0,0,0,0
CNKS,SMART,GBP,0,0,0,0,0,0,0
0QVQ,SMART,GBP,0,0,0,0,0,0,0
OBC,SMART,GBP,0,0,0,0,0,0,0
0NY8,SMART,GBP,0,0,0,0,0,0,0
0A27,SMART,GBP,0,0,0,0,0,0,0
0NE1,SMART,GBP,0,0,0,0,0,0,0
DFS,SMART,GBP,0,0,0,0,0,0,0
0GRX,SMART,GBP,0,0,0,0,0,0,0
0HE6,SMART,GBP,0,0,0,0,0,0,0
0G9W,SMART,GBP,0,0,0,0,0,0,0
CLI,SMART,GBP,0,0,0,0,0,0,0
0MET,SMART,GBP,0,0,0,0,0,0,0
VCT,SMART,GBP,0,0,0,0,0,0,0
0A0E,SMART,GBP,0,0,0,0,0,0,0
0P6M,SMART,GBP,0,0,0,0,0,0,0
0R8S,SMART,GBP,0,0,0,0,0,0,0
0KBI,SMART,GBP,0,0,0,0,0,0,0
TPX,SMART,GBP,0,0,0,0,0,0,0
0OAW,SMART,GBP,0,0,0,0,0,0,0
SDX,SMART,GBP,0,0,0,0,0,0,0
GR1T,SMART,GBP,0,0,0,0,0,0,0
ELCO,SMART,GBP,0,0,0,0,0,0,0
BION,SMART,GBP,0,0,0,0,0,0,0
0A0C,SMART,GBP,0,0,0,0,0,0,0
0K75,SMART,GBP,0,0,0,0,0,0,0
0RUG,SMART,GBP,0,0,0,0,0,0,0
0HTG,SMART,GBP,0,0,0,0,0,0,0
0P52,SMART,GBP,0,0,0,0,0,0,0
STA,SMART,GBP,0,0,0,0,0,0,0
0QB8,SMART,GBP,0,0,0,0,0,0,0
AAZ,SMART,GBP,0,0,0,0,0,0,0
TYT,SMART,GBP,0,0,0,0,0,0,0
SAL,SMART,GBP,0,0,0,0,0,0,0
0HAZ,SMART,GBP,0,0,0,0,0,0,0
BMS,SMART,GBP,0,0,0,0,0,0,0
0JK4,SMART,GBP,0,0,0,0,0,0,0
RENE,SMART,GBP,0,0,0,0,0,0,0
0M2B,SMART,GBP,0,0,0,0,0,0,0
0KVR,SMART,GBP,0,0,0,0,0,0,0
DIA,SMART,GBP,0,0,0,0,0,0,0
OMIP,SMART,GBP,0,0,0,0,0,0,0
0R87,SMART,GBP,0,0,0,0,0,0,0
NBB,SMART,GBP,0,0,0,0,0,0,0
RTW,SMART,GBP,0,0,0,0,0,0,0
HRN,SMART,GBP,0,0,0,0,0,0,0
0HTP,SMART,GBP,0,0,0,0,0,0,0
FNX,SMART,GBP,0,0,0,0,0,0,0
BLV,SMART,GBP,0,0,0,0,0,0,0
0PMJ,SMART,GBP,0,0,0,0,0,0,0
0QMU,SMART,GBP,0,0,0,0,0,0,0
RHIM,SMART,GBP,0,0,0,0,0,0,0
0QAJ,SMART,GBP,0,0,0,0,0,0,0
0SEA,SMART,GBP,0,0,0,0,0,0,0
0IZM,SMART,GBP,0,0,0,0,0,0,0
0Q2K,SMART,GBP,0,0,0,0,0,0,0
0RHD,SMART,GBP,0,0,0,0,0,0,0
EDR,SMART,GBP,0,0,0,0,0,0,0
VANL,SMART,GBP,0,0,0,0,0,0,0
FAB,SMART,GBP,0,0,0,0,0,0,0
LIO,SMART,GBP,0,0,0,0,0,0,0
GOG,SMART,GBP,0,0,0,0,0,0,0
TRU,SMART,GBP,0,0,0,0,0,0,0
CGEO,SMART,GBP,0,0,0,0,0,0,0
0JWO,SMART,GBP,0,0,0,0,0,0,0
JWNG,SMART,GBP,0,0,0,0,0,0,0
CNC,SMART,GBP,0,0,0,0,0,0,0
ACT,SMART,GBP,0,0,0,0,0,0,0
WCW,SMART,GBP,0,0,0,0,0,0,0
CGS,SMART,GBP,0,0,0,0,0,0,0
IPX,SMART,GBP,0,0,0,0,0,0,0
CCRD,SMART,GBP,0,0,0,0,0,0,0
0LNT,SMART,GBP,0,0,0,0,0,0,0
0RFB,SMART,GBP,0,0,0,0,0,0,0
GRP,SMART,GBP,0,0,0,0,0,0,0
ZEG,SMART,GBP,0,0,0,0,0,0,0
0Z4I,SMART,GBP,0,0,0,0,0,0,0
0ONY,SMART,GBP,0,0,0,0,0,0,0
CCC,SMART,GBP,0,0,0,0,0,0,0
AGFX,SMART,GBP,0,0,0,0,0,0,0
IDE,SMART,GBP,0,0,0,0,0,0,0
CRW,SMART,GBP,0,0,0,0,0,0,0
0MHP,SMART,GBP,0,0,0,0,0,0,0
KLR,SMART,GBP,0,0,0,0,0,0,0
0A9L,SMART,GBP,0,0,0,0,0,0,0
GLE,SMART,GBP,0,0,0,0,0,0,0
LPA,SMART,GBP,0,0,0,0,0,0,0
0O7A,SMART,GBP,0,0,0,0,0,0,0
0HAG,SMART,GBP,0,0,0,0,0,0,0
0RVI,SMART,GBP,0,0,0,0,0,0,0
0A7R,SMART,GBP,0,0,0,0,0,0,0
0NX1,SMART,GBP,0,0,0,0,0,0,0
DCTA,SMART,GBP,0,0,0,0,0,0,0
INSG,SMART,GBP,0,0,0,0,0,0,0
MCM,SMART,GBP,0,0,0,0,0,0,0
0R6J,SMART,GBP,0,0,0,0,0,0,0
0YZ2,SMART,GBP,0,0,0,0,0,0,0
GRC,SMART,GBP,0,0,0,0,0,0,0
0QKY,SMART,GBP,0,0,0,0,0,0,0
0A36,SMART,GBP,0,0,0,0,0,0,0
PSDL,SMART,GBP,0,0,0,0,0,0,0
QXT,SMART,GBP,0,0,0,0,0,0,0
STCK,SMART,GBP,0,0,0,0,0,0,0
0A3M,SMART,GBP,0,0,0,0,0,0,0
BGO,SMART,GBP,0,0,0,0,0,0,0
0RBE,SMART,GBP,0,0,0,0,0,0,0
0I2R,SMART,GBP,0,0,0,0,0,0,0
SPSY,SMART,GBP,0,0,0,0,0,0,0
EPWN,SMART,GBP,0,0,0,0,0,0,0
RHM,SMART,GBP,0,0,0,0,0,0,0
0EV1,SMART,GBP,0,0,0,0,0,0,0
0EYG,SMART,GBP,0,0,0,0,0,0,0
HUW,SMART,GBP,0,0,0,0,0,0,0
BOE,SMART,GBP,0,0,0,0,0,0,0
0OLF,SMART,GBP,0,0,0,0,0,0,0
0IKJ,SMART,GBP,0,0,0,0,0,0,0
0G6T,SMART,GBP,0,0,0,0,0,0,0
ESYS,SMART,GBP,0,0,0,0,0,0,0
0HQ8,SMART,GBP,0,0,0,0,0,0,0
0F0J,SMART,GBP,0,0,0,0,0,0,0
ANG,SMART,GBP,0,0,0,0,0,0,0
AVON,SMART,GBP,0,0,0,0,0,0,0
0M40,SMART,GBP,0,0,0,0,0,0,0
0HC0,SMART,GBP,0,0,0,0,0,0,0
SGZ,SMART,GBP,0,0,0,0,0,0,0
0QE6,SMART,GBP,0,0,0,0,0,0,0
0ROY,SMART,GBP,0,0,0,0,0,0,0
0RVE,SMART,GBP,0,0,0,0,0,0,0
TET,SMART,GBP,0,0,0,0,0,0,0
EMIS,SMART,GBP,0,0,0,0,0,0,0
MCB,SMART,GBP,0,0,0,0,0,0,0
TPT,SMART,GBP,0,0,0,0,0,0,0
RNEW,SMART,GBP,0,0,0,0,0,0,0
TAST,SMART,GBP,0,0,0,0,0,0,0
0IAH,SMART,GBP,0,0,0,0,0,0,0
0RA8,SMART,GBP,0,0,0,0,0,0,0
0NWV,SMART,GBP,0,0,0,0,0,0,0
0LO9,SMART,GBP,0,0,0,0,0,0,0
RUA,SMART,GBP,0,0,0,0,0,0,0
CALL,SMART,GBP,0,0,0,0,0,0,0
0HEM,SMART,GBP,0,0,0,0,0,0,0
KINO,SMART,GBP,0,0,0,0,0,0,0
TMIP,SMART,GBP,0,0,0,0,0,0,0
CNR,SMART,GBP,0,0,0,0,0,0,0
ZOO,SMART,GBP,0,0,0,0,0,0,0
0R0A,SMART,GBP,0,0,0,0,0,0,0
ECK,SMART,GBP,0,0,0,0,0,0,0
0G7B,SMART,GBP,0,0,0,0,0,0,0
0LO6,SMART,GBP,0,0,0,0,0,0,0
0NZM,SMART,GBP,0,0,0,0,0,0,0
IMC,SMART,GBP,0,0,0,0,0,0,0
ATG,SMART,GBP,0,0,0,0,0,0,0
NWF,SMART,GBP,0,0,0,0,0,0,0
RQIH,SMART,GBP,0,0,0,0,0,0,0
TSG,SMART,GBP,0,0,0,0,0,0,0
0MPM,SMART,GBP,0,0,0,0,0,0,0
0MPL,SMART,GBP,0,0,0,0,0,0,0
GDP,SMART,GBP,0,0,0,0,0,0,0
0KBT,SMART,GBP,0,0,0,0,0,0,0
0QK3,SMART,GBP,0,0,0,0,0,0,0
CPC,SMART,GBP,0,0,0,0,0,0,0
0QXN,SMART,GBP,0,0,0,0,0,0,0
MPAC,SMART,GBP,0,0,0,0,0,0,0
FDM,SMART,GBP,0,0,0,0,0,0,0
RE.,SMART,GBP,0,0,0,0,0,0,0
0QDS,SMART,GBP,0,0,0,0,0,0,0
0RCC,SMART,GBP,0,0,0,0,0,0,0
AMS,SMART,GBP,0,0,0,0,0,0,0
0QIH,SMART,GBP,0,0,0,0,0,0,0
0RHI,SMART,GBP,0,0,0,0,0,0,0
0NVQ,SMART,GBP,0,0,0,0,0,0,0
0QQJ,SMART,GBP,0,0,0,0,0,0,0
RAI,SMART,GBP,0,0,0,0,0,0,0
CTH,SMART,GBP,0,0,0,0,0,0,0
BLVN,SMART,GBP,0,0,0,0,0,0,0
0ROM,SMART,GBP,0,0,0,0,0,0,0
SEPL,SMART,GBP,0,0,0,0,0,0,0
0JXZ,SMART,GBP,0,0,0,0,0,0,0
KNM,SMART,GBP,0,0,0,0,0,0,0
RSW,SMART,GBP,0,0,0,0,0,0,0
MANO,SMART,GBP,0,0,0,0,0,0,0
EDL,SMART,GBP,0,0,0,0,0,0,0
0HBP,SMART,GBP,0,0,0,0,0,0,0
0UVX,SMART,GBP,0,0,0,0,0,0,0
0W8U,SMART,GBP,0,0,0,0,0,0,0
RGD,SMART,GBP,0,0,0,0,0,0,0
0TWH,SMART,GBP,0,0,0,0,0,0,0
0A94,SMART,GBP,0,0,0,0,0,0,0
FIPP,SMART,GBP,0,0,0,0,0,0,0
GEM,SMART,GBP,0,0,0,0,0,0,0
ALTN,SMART,GBP,0,0,0,0,0,0,0
TEAM,SMART,GBP,0,0,0,0,0,0,0
0OJC,SMART,GBP,0,0,0,0,0,0,0
0O46,SMART,GBP,0,0,0,0,0,0,0
0OLD,SMART,GBP,0,0,0,0,0,0,0
MOTR,SMART,GBP,0,0,0,0,0,0,0
0RTC,SMART,GBP,0,0,0,0,0,0,0
0QIU,SMART,GBP,0,0,0,0,0,0,0
AUTG,SMART,GBP,0,0,0,0,0,0,0
SPR,SMART,GBP,0,0,0,0,0,0,0
CSSG,SMART,GBP,0,0,0,0,0,0,0
0DNH,SMART,GBP,0,0,0,0,0,0,0
MTW,SMART,GBP,0,0,0,0,0,0,0
0QVV,SMART,GBP,0,0,0,0,0,0,0
0NMU,SMART,GBP,0,0,0,0,0,0,0
GLAN,SMART,GBP,0,0,0,0,0,0,0
0DHJ,SMART,GBP,0,0,0,0,0,0,0
CWK,SMART,GBP,0,0,0,0,0,0,0
0H59,SMART,GBP,0,0,0,0,0,0,0
TUNE,SMART,GBP,0,0,0,0,0,0,0
HFG,SMART,GBP,0,0,0,0,0,0,0
0O26,SMART,GBP,0,0,0,0,0,0,0
CER,SMART,GBP,0,0,0,0,0,0,0
0A2A,SMART,GBP,0,0,0,0,0,0,0
0QPH,SMART,GBP,0,0,0,0,0,0,0
0P4F,SMART,GBP,0,0,0,0,0,0,0
NXR,SMART,GBP,0,0,0,0,0,0,0
MEL,SMART,GBP,0,0,0,0,0,0,0
0H9X,SMART,GBP,0,0,0,0,0,0,0
0RHS,SMART,GBP,0,0,0,0,0,0,0
0RDG,SMART,GBP,0,0,0,0,0,0,0
0MKG,SMART,GBP,0,0,0,0,0,0,0
0SCL,SMART,GBP,0,0,0,0,0,0,0
NUM,SMART,GBP,0,0,0,0,0,0,0
MBH,SMART,GBP,0,0,0,0,0,0,0
0RK1,SMART,GBP,0,0,0,0,0,0,0
ECEL,SMART,GBP,0,0,0,0,0,0,0
PTD,SMART,GBP,0,0,0,0,0,0,0
0CXC,SMART,GBP,0,0,0,0,0,0,0
0QKQ,SMART,GBP,0,0,0,0,0,0,0
SMS,SMART,GBP,0,0,0,0,0,0,0
0NO0,SMART,GBP,0,0,0,0,0,0,0
YNGA,SMART,GBP,0,0,0,0,0,0,0
0R9C,SMART,GBP,0,0,0,0,0,0,0
0O8X,SMART,GBP,0,0,0,0,0,0,0
0OB3,SMART,GBP,0,0,0,0,0,0,0
0Q1N,SMART,GBP,0,0,0,0,0,0,0
OXIG,SMART,GBP,0,0,0,0,0,0,0
AMTE,SMART,GBP,0,0,0,0,0,0,0
0N61,SMART,GBP,0,0,0,0,0,0,0
0JOQ,SMART,GBP,0,0,0,0,0,0,0
BAR,SMART,GBP,0,0,0,0,0,0,0
0P2W,SMART,GBP,0,0,0,0,0,0,0
TBCG,SMART,GBP,0,0,0,0,0,0,0
SSTY,SMART,GBP,0,0,0,0,0,0,0
0EXG,SMART,GBP,0,0,0,0,0,0,0
IHC,SMART,GBP,0,0,0,0,0,0,0
0DQ7,SMART,GBP,0,0,0,0,0,0,0
DWF,SMART,GBP,0,0,0,0,0,0,0
RST,SMART,GBP,0,0,0,0,0,0,0
0QT4,SMART,GBP,0,0,0,0,0,0,0
HOTC,SMART,GBP,0,0,0,0,0,0,0
NET,SMART,GBP,0,0,0,0,0,0,0
SAG,SMART,GBP,0,0,0,0,0,0,0
0R9H,SMART,GBP,0,0,0,0,0,0,0
RNWH,SMART,GBP,0,0,0,0,0,0,0
PRM,SMART,GBP,0,0,0,0,0,0,0
0RG1,SMART,GBP,0,0,0,0,0,0,0
0LJ9,SMART,GBP,0,0,0,0,0,0,0
0RDT,SMART,GBP,0,0,0,0,0,0,0
0QHX,SMART,GBP,0,0,0,0,0,0,0
0Q1S,SMART,GBP,0,0,0,0,0,0,0
0MGR,SMART,GBP,0,0,0,0,0,0,0
0N7X,SMART,GBP,0,0,0,0,0,0,0
0KA1,SMART,GBP,0,0,0,0,0,0,0
TBLD,SMART,GBP,0,0,0,0,0,0,0
RBN,SMART,GBP,0,0,0,0,0,0,0
TEG,SMART,GBP,0,0,0,0,0,0,0
0R65,SMART,GBP,0,0,0,0,0,0,0
0G77,SMART,GBP,0,0,0,0,0,0,0
0ILI,SMART,GBP,0,0,0,0,0,0,0
UPL,SMART,GBP,0,0,0,0,0,0,0
DPP,SMART,GBP,0,0,0,0,0,0,0
0Q99,SMART,GBP,0,0,0,0,0,0,0
XPP,SMART,GBP,0,0,0,0,0,0,0
0MG2,SMART,GBP,0,0,0,0,0,0,0
PEN,SMART,GBP,0,0,0,0,0,0,0
HCM,SMART,GBP,0,0,0,0,0,0,0
0CUM,SMART,GBP,0,0,0,0,0,0,0
0RUL,SMART,GBP,0,0,0,0,0,0,0
OTAQ,SMART,GBP,0,0,0,0,0,0,0
0MV2,SMART,GBP,0,0,0,0,0,0,0
0OFM,SMART,GBP,0,0,0,0,0,0,0
0K69,SMART,GBP,0,0,0,0,0,0,0
0R0E,SMART,GBP,0,0,0,0,0,0,0
0FP9,SMART,GBP,0,0,0,0,0,0,0
MGNS,SMART,GBP,0,0,0,0,0,0,0
FIF,SMART,GBP,0,0,0,0,0,0,0
0NNR,SMART,GBP,0,0,0,0,0,0,0
0RGT,SMART,GBP,0,0,0,0,0,0,0
0ML1,SMART,GBP,0,0,0,0,0,0,0
CCT,SMART,GBP,0,0,0,0,0,0,0
DXRX,SMART,GBP,0,0,0,0,0,0,0
0JQ2,SMART,GBP,0,0,0,0,0,0,0
0K2P,SMART,GBP,0,0,0,0,0,0,0
0H7O,SMART,GBP,0,0,0,0,0,0,0
0FI5,SMART,GBP,0,0,0,0,0,0,0
0QII,SMART,GBP,0,0,0,0,0,0,0
0JEV,SMART,GBP,0,0,0,0,0,0,0
HLCL,SMART,GBP,0,0,0,0,0,0,0
EUZ,SMART,GBP,0,0,0,0,0,0,0
OBD,SMART,GBP,0,0,0,0,0,0,0
0HBY,SMART,GBP,0,0,0,0,0,0,0
AMYT,SMART,GBP,0,0,0,0,0,0,0
0K8D,SMART,GBP,0,0,0,0,0,0,0
0P72,SMART,GBP,0,0,0,0,0,0,0
0RG4,SMART,GBP,0,0,0,0,0,0,0
0MDT,SMART,GBP,0,0,0,0,0,0,0
0RH0,SMART,GBP,0,0,0,0,0,0,0
0A00,SMART,GBP,0,0,0,0,0,0,0
0ONR,SMART,GBP,0,0,0,0,0,0,0
0RJ4,SMART,GBP,0,0,0,0,0,0,0
SENS,SMART,GBP,0,0,0,0,0,0,0
0R3I,SMART,GBP,0,0,0,0,0,0,0
0HAN,SMART,GBP,0,0,0,0,0,0,0
0NQ2,SMART,GBP,0,0,0,0,0,0,0
CNS,SMART,GBP,0,0,0,0,0,0,0
PEG,SMART,GBP,0,0,0,0,0,0,0
IIG,SMART,GBP,0,0,0,0,0,0,0
0QG5,SMART,GBP,0,0,0,0,0,0,0
0A8J,SMART,GBP,0,0,0,0,0,0,0
0KAK,SMART,GBP,0,0,0,0,0,0,0
FCCN,SMART,GBP,0,0,0,0,0,0,0
SOM,SMART,GBP,0,0,0,0,0,0,0
SPX,SMART,GBP,0,0,0,0,0,0,0
CMCL,SMART,GBP,0,0,0,0,0,0,0
0NVV,SMART,GBP,0,0,0,0,0,0,0
0GEA,SMART,GBP,0,0,0,0,0,0,0
0N08,SMART,GBP,0,0,0,0,0,0,0
0I0H,SMART,GBP,0,0,0,0,0,0,0
0JQ4,SMART,GBP,0,0,0,0,0,0,0
MACP,SMART,GBP,0,0,0,0,0,0,0
0N9G,SMART,GBP,0,0,0,0,0,0,0
D4T4,SMART,GBP,0,0,0,0,0,0,0
NANO,SMART,GBP,0,0,0,0,0,0,0
MMH,SMART,GBP,0,0,0,0,0,0,0
0A61,SMART,GBP,0,0,0,0,0,0,0
CKN,SMART,GBP,0,0,0,0,0,0,0
0MTP,SMART,GBP,0,0,0,0,0,0,0
GTLY,SMART,GBP,0,0,0,0,0,0,0
0ROH,SMART,GBP,0,0,0,0,0,0,0
0DQZ,SMART,GBP,0,0,0,0,0,0,0
0A4O,SMART,GBP,0,0,0,0,0,0,0
FDEV,SMART,GBP,0,0,0,0,0,0,0
0QZ4,SMART,GBP,0,0,0,0,0,0,0
0MFU,SMART,GBP,0,0,0,0,0,0,0
PIP,SMART,GBP,0,0,0,0,0,0,0
ITS,SMART,GBP,0,0,0,0,0,0,0
FDP,SMART,GBP,0,0,0,0,0,0,0
0XXT,SMART,GBP,0,0,0,0,0,0,0
0R1M,SMART,GBP,0,0,0,0,0,0,0
RCN,SMART,GBP,0,0,0,0,0,0,0
0NX3,SMART,GBP,0,0,0,0,0,0,0
0M5J,SMART,GBP,0,0,0,0,0,0,0
CLIG,SMART,GBP,0,0,0,0,0,0,0
0HAT,SMART,GBP,0,0,0,0,0,0,0
0RKH,SMART,GBP,0,0,0,0,0,0,0
0R0V,SMART,GBP,0,0,0,0,0,0,0
0OMK,SMART,GBP,0,0,0,0,0,0,0
0O84,SMART,GBP,0,0,0,0,0,0,0
0RTR,SMART,GBP,0,0,0,0,0,0,0
0M0Q,SMART,GBP,0,0,0,0,0,0,0
NTQ,SMART,GBP,0,0,0,0,0,0,0
IXI,SMART,GBP,0,0,0,0,0,0,0
TRB,SMART,GBP,0,0,0,0,0,0,0
MER,SMART,GBP,0,0,0,0,0,0,0
0A7X,SMART,GBP,0,0,0,0,0,0,0
0OOJ,SMART,GBP,0,0,0,0,0,0,0
0QEP,SMART,GBP,0,0,0,0,0,0,0
KYGA,SMART,GBP,0,0,0,0,0,0,0
0NW1,SMART,GBP,0,0,0,0,0,0,0
VRCI,SMART,GBP,0,0,0,0,0,0,0
DTY,SMART,GBP,0,0,0,0,0,0,0
0MYZ,SMART,GBP,0,0,0,0,0,0,0
0MSJ,SMART,GBP,0,0,0,0,0,0,0
0RPW,SMART,GBP,0,0,0,0,0,0,0
RTC,SMART,GBP,0,0,0,0,0,0,0
0R00,SMART,GBP,0,0,0,0,0,0,0
0RPV,SMART,GBP,0,0,0,0,0,0,0
0NVL,SMART,GBP,0,0,0,0,0,0,0
0NZT,SMART,GBP,0,0,0,0,0,0,0
JHD,SMART,GBP,0,0,0,0,0,0,0
0NWJ,SMART,GBP,0,0,0,0,0,0,0
ALS,SMART,GBP,0,0,0,0,0,0,0
BOTB,SMART,GBP,0,0,0,0,0,0,0
EYE,SMART,GBP,0,0,0,0,0,0,0
PEB,SMART,GBP,0,0,0,0,0,0,0
KEYS,SMART,GBP,0,0,0,0,0,0,0
GAL,SMART,GBP,0,0,0,0,0,0,0
OCN,SMART,GBP,0,0,0,0,0,0,0
0Q8P,SMART,GBP,0,0,0,0,0,0,0
0QIM,SMART,GBP,0,0,0,0,0,0,0
W7L,SMART,GBP,0,0,0,0,0,0,0
CIC,SMART,GBP,0,0,0,0,0,0,0
0DZC,SMART,GBP,0,0,0,0,0,0,0
0NQE,SMART,GBP,0,0,0,0,0,0,0
0R6Z,SMART,GBP,0,0,0,0,0,0,0
TREE,SMART,GBP,0,0,0,0,0,0,0
AVAP,SMART,GBP,0,0,0,0,0,0,0
0R7O,SMART,GBP,0,0,0,0,0,0,0
VOG,SMART,GBP,0,0,0,0,0,0,0
PIER,SMART,GBP,0,0,0,0,0,0,0
0UIK,SMART,GBP,0,0,0,0,0,0,0
0O7D,SMART,GBP,0,0,0,0,0,0,0
0QIX,SMART,GBP,0,0,0,0,0,0,0
0K96,SMART,GBP,0,0,0,0,0,0,0
0MV8,SMART,GBP,0,0,0,0,0,0,0
0AJ1,SMART,GBP,0,0,0,0,0,0,0
0VLM,SMART,GBP,0,0,0,0,0,0,0
CML,SMART,GBP,0,0,0,0,0,0,0
0QYQ,SMART,GBP,0,0,0,0,0,0,0
JNEO,SMART,GBP,0,0,0,0,0,0,0
0HA9,SMART,GBP,0,0,0,0,0,0,0
SBI,SMART,GBP,0,0,0,0,0,0,0
0NYH,SMART,GBP,0,0,0,0,0,0,0
0EOF,SMART,GBP,0,0,0,0,0,0,0
0NNF,SMART,GBP,0,0,0,0,0,0,0
0LD8,SMART,GBP,0,0,0,0,0,0,0
MRIT,SMART,GBP,0,0,0,0,0,0,0
0A60,SMART,GBP,0,0,0,0,0,0,0
GETB,SMART,GBP,0,0,0,0,0,0,0
0A3H,SMART,GBP,0,0,0,0,0,0,0
0OGK,SMART,GBP,0,0,0,0,0,0,0
0II2,SMART,GBP,0,0,0,0,0,0,0
ALT,SMART,GBP,0,0,0,0,0,0,0
0LQ0,SMART,GBP,0,0,0,0,0,0,0
HWG,SMART,GBP,0,0,0,0,0,0,0
0A6J,SMART,GBP,0,0,0,0,0,0,0
0THK,SMART,GBP,0,0,0,0,0,0,0
FOG,SMART,GBP,0,0,0,0,0,0,0
OVB,SMART,GBP,0,0,0,0,0,0,0
TIR,SMART,GBP,0,0,0,0,0,0,0
MYX,SMART,GBP,0,0,0,0,0,0,0
0P3V,SMART,GBP,0,0,0,0,0,0,0
0YYC,SMART,GBP,0,0,0,0,0,0,0
0E4J,SMART,GBP,0,0,0,0,0,0,0
DSG,SMART,GBP,0,0,0,0,0,0,0
DPEU,SMART,GBP,0,0,0,0,0,0,0
0HDP,SMART,GBP,0,0,0,0,0,0,0
0XPX,SMART,GBP,0,0,0,0,0,0,0
0R69,SMART,GBP,0,0,0,0,0,0,0
0J3K,SMART,GBP,0,0,0,0,0,0,0
0DMQ,SMART,GBP,0,0,0,0,0,0,0
0R28,SMART,GBP,0,0,0,0,0,0,0
0A2T,SMART,GBP,0,0,0,0,0,0,0
0RLT,SMART,GBP,0,0,0,0,0,0,0
0A57,SMART,GBP,0,0,0,0,0,0,0
0QUL,SMART,GBP,0,0,0,0,0,0,0
HAT,SMART,GBP,0,0,0,0,0,0,0
0RNO,SMART,GBP,0,0,0,0,0,0,0
WATR,SMART,GBP,0,0,0,0,0,0,0
AFX,SMART,GBP,0,0,0,0,0,0,0
0RD7,SMART,GBP,0,0,0,0,0,0,0
0R4P,SMART,GBP,0,0,0,0,0,0,0
ASAI,SMART,GBP,0,0,0,0,0,0,0
0QWI,SMART,GBP,0,0,0,0,0,0,0
0NP9,SMART,GBP,0,0,0,0,0,0,0
SPEC,SMART,GBP,0,0,0,0,0,0,0
0O8V,SMART,GBP,0,0,0,0,0,0,0
0R2B,SMART,GBP,0,0,0,0,0,0,0
0NXV,SMART,GBP,0,0,0,0,0,0,0
0RTS,SMART,GBP,0,0,0,0,0,0,0
PBEE,SMART,GBP,0,0,0,0,0,0,0
KGP,SMART,GBP,0,0,0,0,0,0,0
0XVE,SMART,GBP,0,0,0,0,0,0,0
IQG,SMART,GBP,0,0,0,0,0,0,0
PCFC,SMART,GBP,0,0,0,0,0,0,0
MAI,SMART,GBP,0,0,0,0,0,0,0
FOUR,SMART,GBP,0,0,0,0,0,0,0
BMK,SMART,GBP,0,0,0,0,0,0,0
0QFU,SMART,GBP,0,0,0,0,0,0,0
0QVJ,SMART,GBP,0,0,0,0,0,0,0
NWOR,SMART,GBP,0,0,0,0,0,0,0
0NO6,SMART,GBP,0,0,0,0,0,0,0
IUG,SMART,GBP,0,0,0,0,0,0,0
